id	sulfur	carbon	oxygen	iron	nitrogen	S_ROC	C_ROC	N_ROC	O_ROC	Fe_ROC
GCF_000190595.1	-1.39	1.149	3.574	4.26	11.172	0	0	0	0	0
GCF_000190635.1	4.9510000000000005	14.785	3.8739999999999997	0.813	11.112	1	0	0	0	0
GCF_000190735.1	-0.135	3.341	3.465	5.632999999999999	12.575	0	0	0	0	0
GCF_000191045.1	8.232000000000001	11.908	2.022	4.757	9.719	1	0	0	0	0
GCF_000191145.1	-0.934	3.661	2.549	2.311	13.404000000000002	0	0	0	0	0
GCF_000191545.1	-1.1840000000000002	1.172	1.026	-0.43799999999999994	1.9140000000000001	0	0	0	0	0
GCF_000191585.1	5.381	75.355	4.4	1.2590000000000001	9.256	0	1	0	0	0
GCF_000191925.1	-0.335	-0.7909999999999999	0.36700000000000005	0.509	1.663	0	0	0	0	0
GCF_000192635.1	-2.069	2.248	3.569	3.792	15.615	0	0	0	0	0
GCF_000192745.1	-0.002	4.789	4.502	5.778	16.595	0	0	0	0	0
GCF_000192845.1	0.327	2.7769999999999997	3.359	5.1370000000000005	15.460999999999999	0	0	0	0	0
GCF_000192865.1	-1.3769999999999998	2.7039999999999997	2.501	3.7680000000000002	11.78	0	0	0	0	0
GCF_000193205.1	-2.033	-0.45	0.138	-0.284	2.242	0	0	0	0	0
GCF_000193375.1	8.451	4.4639999999999995	0.863	2.492	8.415	1	0	0	0	0
GCF_000193395.1	-0.024	0.6890000000000001	-0.498	3.7310000000000003	6.568	0	0	0	0	0
GCF_000193595.2	-1.7	3.028	3.1519999999999997	3.47	15.548	0	0	0	0	0
GCF_000194135.1	4.697	9.826	1.2830000000000001	1.554	7.696000000000001	1	0	0	0	0
GCF_000194605.1	-1.357	1.1740000000000002	2.155	4.363	9.515	0	0	0	0	0
GCF_000194625.1	10.475999999999999	30.221	2.7489999999999997	3.636	9.456	1	0	0	0	0
GCF_000194745.1	-0.85	3.661	4.436	4.435	17.07	0	0	0	0	0
GCF_000194805.1	2.469	3.333	2.674	7.425	15.999	0	0	0	0	0
GCF_000195085.1	-0.257	2.998	3.5039999999999996	4.104	9.54	0	0	0	0	0
GCF_000195275.1	2.565	6.065	1.825	1.161	3.677	0	0	0	0	0
GCF_000195295.1	10.647	14.514000000000001	3.1710000000000003	4.033	10.98	1	0	0	0	0
GCF_000195315.1	1.682	0.35700000000000004	0.654	1.012	2.477	0	0	0	0	0
GCF_000195335.1	4.984	2.591	3.103	4.298	13.549000000000001	0	0	0	0	0
GCF_000195515.1	1.6669999999999998	1.1909999999999998	3.424	3.5189999999999997	12.364	0	0	0	0	0
GCF_000195555.1	-0.39899999999999997	1.501	1.2	2.048	9.437999999999999	0	0	0	0	0
GCF_000195575.1	-2.698	-1.071	0.012	-0.114	1.554	0	0	0	0	0
GCF_000195895.1	5.585	77.795	5.102	0.41600000000000004	10.472000000000001	0	1	0	0	0
GCF_000196015.1	1.67	4.763999999999999	4.168	7.997999999999999	16.752	0	0	0	0	0
GCF_000196095.1	0.8540000000000001	2.978	3.053	9.904	11.832	0	0	0	0	0
GCF_000196215.1	-0.965	-0.359	0.575	-0.154	0.5529999999999999	0	0	0	0	0
GCF_000196235.1	-1.143	0.102	3.293	2.221	14.470999999999998	0	0	0	0	0
GCF_000196275.1	0.857	2.714	3.278	3.986	14.78	0	0	0	0	0
GCF_000196295.1	-0.15	2.7539999999999996	1.9080000000000001	3.113	11.732999999999999	0	0	0	0	0
GCF_000196315.1	-1.8459999999999999	-1.7519999999999998	1.7380000000000002	4.457	5.816	0	0	0	0	0
GCF_000196355.1	0.384	3.0239999999999996	3.29	7.187	14.285	0	0	1	0	0
GCF_000196395.1	2.158	5.565	2.911	8.554	14.905	0	0	0	0	0
GCF_000196435.1	-0.20600000000000002	0.792	1.6480000000000001	4.104	8.117	0	0	0	0	0
GCF_000196455.1	1.8430000000000002	8.33	0.24100000000000002	0.585	7.018	0	0	0	0	0
GCF_000196475.1	0.365	5.165	3.284	2.218	12.929	0	0	0	0	0
GCF_000196495.1	0.82	2.72	3.3489999999999998	8.174	11.228	0	0	0	0	0
GCF_000196515.1	2.7539999999999996	9.285	7.492999999999999	3.272	15.114	0	0	1	1	0
GCF_000196535.1	4.813	2.504	-0.091	0.5720000000000001	8.448	0	0	0	0	0
GCF_000196615.1	-0.11	4.2669999999999995	3.094	4.868	14.39	0	0	0	0	0
GCF_000196655.1	5.617999999999999	77.065	5.999	3.986	11.465	0	1	0	0	0
GCF_000196675.1	1.886	3.719	3.365	2.474	16.035999999999998	0	0	0	0	0
GCF_000196695.1	2.053	3.728	4.465	2.418	15.800999999999998	0	0	0	0	0
GCF_000196815.1	1.7080000000000002	5.57	3.611	5.688	15.224	0	0	1	0	0
GCF_000196835.1	1.494	4.675	3.645	2.991	15.974	0	0	0	0	0
GCF_000196855.1	-0.607	0.12300000000000001	0.9009999999999999	-0.057	1.63	0	0	0	0	0
GCF_000196875.1	0.81	2.708	3.359	5.41	14.065	0	0	0	0	0
GCF_000196895.1	1.36	9.306000000000001	3.074	2.595	13.679	0	0	0	0	0
GCF_000197735.1	-0.017	0.64	3.373	2.287	12.667	0	0	0	0	0
GCF_000198515.1	3.963	3.2560000000000002	3.3110000000000004	3.864	14.915999999999999	0	0	0	0	0
GCF_000198775.1	-1.3119999999999998	3.536	3.147	3.1069999999999998	13.488	0	0	0	0	0
GCF_000199675.1	4.666	6.104	3.1489999999999996	6.297000000000001	12.155	0	0	0	0	0
GCF_000200595.1	3.6719999999999997	3.846	1.723	7.3	9.404	0	0	0	0	0
GCF_000202635.1	-2.2569999999999997	-0.128	3.9360000000000004	2.414	11.62	0	0	0	0	0
GCF_000203875.1	1.425	3.5860000000000003	3.3080000000000003	8.12	16.57	0	0	1	0	0
GCF_000203895.1	3.5589999999999997	4.875	3.5980000000000003	7.12	16.673	1	0	1	0	0
GCF_000204115.1	3.603	6.388999999999999	2.4930000000000003	8.038	14.147	0	0	0	0	0
GCF_000204135.1	-0.25	-0.7909999999999999	0.36700000000000005	0.509	1.544	0	0	0	0	0
GCF_000204155.1	1.8940000000000001	2.43	3.589	2.287	14.53	0	0	0	0	0
GCF_000204295.1	0.235	4.037	3.742	6.893	15.687999999999999	0	0	0	0	0
GCF_000204415.1	5.316	74.316	4.487	0.757	11.024000000000001	0	1	0	0	0
GCF_000204565.1	0.303	2.844	0.42700000000000005	0.649	4.524	0	0	0	0	0
GCF_000204925.1	3.617	2.888	1.306	2.136	10.865	1	0	0	0	0
GCF_000208385.1	0.254	0.212	1.744	1.089	3.237	0	0	0	0	0
GCF_000208405.1	4.407	9.802999999999999	1.73	4.1530000000000005	9.222999999999999	0	0	0	0	0
GCF_000209655.1	-1.4	3.5389999999999997	3.475	3.5839999999999996	14.880999999999998	0	0	0	0	0
GCF_000209675.1	2.8139999999999996	2.275	2.611	6.125	8.193	0	0	0	0	0
GCF_000210895.1	4.16	3.6319999999999997	0.965	5.157	8.391	0	0	0	0	0
GCF_000210915.2	-1.755	-0.608	2.051	6.144	9.441	0	0	0	0	0
GCF_000211375.1	-1.709	-0.725	0.365	-0.27699999999999997	1.993	0	0	0	0	0
GCF_000211475.1	6.9670000000000005	7.881	0.237	0.10300000000000001	6.425	1	0	0	0	0
GCF_000211855.2	-2.263	-0.177	2.5869999999999997	3.1710000000000003	7.2860000000000005	0	0	0	0	0
GCF_000212335.1	0.34700000000000003	4.123	4.378	7.381	13.128	0	0	0	0	0
GCF_000212355.1	-1.692	-0.784	3.301	3.386	7.722	0	0	0	0	0
GCF_000212375.1	-0.526	4.921	-0.212	1.506	3.765	0	0	0	0	0
GCF_000212395.1	9.836	10.45	4.5569999999999995	0.755	11.425	0	0	0	0	0
GCF_000212415.1	2.282	8.158999999999999	3.5980000000000003	0.723	6.337000000000001	0	0	0	0	0
GCF_000212675.2	9.846	14.59	5.513999999999999	5.771	13.782	1	0	0	0	0
GCF_000212695.1	-0.011000000000000001	2.323	3.438	3.2539999999999996	14.898	0	0	0	0	0
GCF_000212735.1	1.232	3.787	3.5860000000000003	3.859	15.294	0	0	0	0	0
GCF_000213215.1	3.878	3.614	0.501	2.061	9.039	1	0	0	0	0
GCF_000213235.1	0.862	10.085	0.239	1.026	3.853	0	0	0	0	0
GCF_000213255.1	2.045	5.341	0.69	0.938	5.871	0	0	0	0	0
GCF_000213655.1	-0.953	2.267	3.741	5.776	12.325	0	0	0	0	0
GCF_000213805.1	-1.3259999999999998	2.855	2.932	7.598	15.011	0	0	0	0	0
GCF_000213865.1	0.48700000000000004	0.6679999999999999	1.413	0.033	2.6630000000000003	0	0	0	0	0
GCF_000214095.2	6.846	7.584	6.542000000000001	4.979	15.142999999999999	1	0	0	0	1
GCF_000214155.1	2.2880000000000003	3.3489999999999998	4.31	2.165	15.35	0	0	0	0	0
GCF_000214175.1	0.902	3.1289999999999996	3.373	2.418	15.109000000000002	0	0	0	0	0
GCF_000214215.1	-1.848	2.397	4.393	1.89	12.395	0	0	0	0	0
GCF_000214355.1	0.935	8.133	4.555	1.161	6.718999999999999	0	0	0	0	0
GCF_000214375.1	2.046	14.354000000000001	3.9339999999999997	1.161	7.553	0	0	0	0	0
GCF_000214415.1	5.834	74.455	4.981	0.512	8.152999999999999	0	1	0	0	0
GCF_000214435.1	10.280999999999999	12.270999999999999	4.631	4.6930000000000005	11.257	1	0	0	0	0
GCF_000214665.1	3.213	18.434	7.61	5.651	17.436	0	1	0	0	0
GCF_000214725.1	5.142	75.045	4.4510000000000005	1.2590000000000001	9.645	0	1	0	0	0
GCF_000214785.1	-0.9179999999999999	0.547	1.208	-0.601	1.275	0	0	0	0	0
GCF_000214825.1	2.647	5.261	3.136	3.515	13.459000000000001	1	0	0	0	0
GCF_000215085.1	9.808	13.637	4.355	3.011	11.985999999999999	1	0	0	0	0
GCF_000215105.1	-2.039	1.618	3.2510000000000003	2.46	13.423	0	0	0	0	0
GCF_000215325.1	0.758	3.6189999999999998	3.2310000000000003	4.334	15.997	0	0	0	0	0
GCF_000215645.1	-2.32	-1.046	3.451	6.216	8.095	0	0	0	0	0
GCF_000215705.1	-0.127	4.113	3.427	3.785	15.965	0	0	0	0	0
GCF_000215745.1	1.173	5.612	3.855	6.265	15.625	0	0	0	0	0
GCF_000215975.1	10.698	12.808	2.249	4.388	9.146	1	0	0	0	0
GCF_000215995.1	7.811	11.385	-0.22	0.36700000000000005	5.925	1	0	0	0	0
GCF_000217635.1	1.143	-0.33399999999999996	1.496	1.078	4.021	0	0	0	0	0
GCF_000217675.1	-0.762	3.3680000000000003	2.6830000000000003	8.058	10.892000000000001	0	0	0	0	0
GCF_000217715.1	2.05	11.245	3.154	1.3030000000000002	13.7	0	0	0	0	0
GCF_000217795.1	10.392000000000001	20.491	4.6160000000000005	5.4670000000000005	11.147	1	0	0	0	0
GCF_000217815.1	2.406	3.218	0.456	0.536	5.435	0	0	0	0	0
GCF_000217995.1	6.109	76.062	5.074	3.159	10.753	0	1	0	0	0
GCF_000218545.1	-0.038	2.516	3.5189999999999997	3.33	14.155999999999999	0	0	0	0	0
GCF_000218625.1	4.61	5.886	1.1540000000000001	5.3629999999999995	11.757	0	0	0	0	0
GCF_000218875.1	-1.1840000000000002	6.382999999999999	5.205	3.758	9.647	0	0	0	0	0
GCF_000218895.1	1.018	4.223	3.427	5.257999999999999	15.305	0	0	0	0	0
GCF_000218915.1	1.736	3.983	3.56	3.41	15.118	0	0	1	0	0
GCF_000219045.1	1.865	3.2460000000000004	0.069	0.8220000000000001	8.862	0	0	0	0	0
GCF_000219105.1	0.368	2.833	3.543	5.346	15.445	0	0	0	0	0
GCF_000219175.1	1.784	3.2489999999999997	1.905	0.14800000000000002	5.787999999999999	0	0	0	0	0
GCF_000219215.1	1.29	3.571	4.448	7.252000000000001	17.125	0	0	1	0	0
GCF_000219355.1	0.06	2.052	1.128	3.4019999999999997	6.942	0	0	0	0	0
GCF_000219535.2	1.2429999999999999	3.595	4.041	3.596	15.265999999999998	0	0	0	0	0
GCF_000219585.1	0.004	3.0980000000000003	3.639	7.529	14.505	0	0	1	0	0
GCF_000219705.1	1.641	3.016	2.805	3.812	15.009	0	0	0	0	0
GCF_000219725.1	0.6709999999999999	2.822	1.21	0.938	5.343999999999999	0	0	0	0	0
GCF_000219805.1	-0.775	0.41100000000000003	0.531	-0.75	0.8440000000000001	0	0	0	0	0
GCF_000219875.1	2.081	-0.22899999999999998	2.294	2.244	8.904	0	0	0	0	0
GCF_000219915.2	-0.185	3.7030000000000003	0.9229999999999999	1.849	11.197000000000001	0	0	0	0	0
GCF_000220625.1	-1.261	-1.518	1.645	5.837000000000001	6.2410000000000005	0	0	0	0	0
GCF_000221045.1	-1.579	3.7710000000000004	4.6610000000000005	3.8569999999999998	16.154	0	0	0	0	0
GCF_000221185.1	7.747000000000001	11.384	-0.423	0.151	6.715	1	0	0	0	0
GCF_000222305.1	-0.818	2.4330000000000003	0.575	-0.317	0.5529999999999999	0	0	0	0	0
GCF_000222485.1	0.545	2.44	2.674	4.184	12.165	0	0	0	0	0
GCF_000222835.1	-0.792	-0.359	0.575	-0.154	0.5529999999999999	0	0	0	0	0
GCF_000223215.1	-0.028999999999999998	5.06	0.16	1.705	4.808	0	0	0	0	0
GCF_000223395.1	8.427	6.47	1.7209999999999999	3.5410000000000004	7.553999999999999	1	0	0	0	0
GCF_000223885.1	0.293	3.123	2.381	5.371	13.073	0	0	0	0	0
GCF_000223905.1	2.221	6.343999999999999	3.515	2.951	13.939	0	0	0	0	0
GCF_000224005.2	4.83	10.699000000000002	4.887	7.8260000000000005	15.427	1	0	0	0	0
GCF_000224085.1	-1.5490000000000002	1.4240000000000002	2.3569999999999998	5.2829999999999995	9.474	0	0	0	0	0
GCF_000224105.1	-0.91	-0.105	0.375	-0.035	0.044000000000000004	0	0	0	0	0
GCF_000224675.1	1.41	5.848	2.142	1.972	13.312999999999999	0	0	0	0	0
GCF_000224985.1	-0.21100000000000002	1.64	1.703	0.701	1.8430000000000002	0	0	0	0	0
GCF_000225325.1	-1.038	0.28	0.578	-0.005	1.179	0	0	0	0	0
GCF_000225345.1	0.055	3.877	0.738	0.9440000000000001	4.063	0	0	0	0	0
GCF_000225445.1	2.167	3.023	2.957	0.997	7.367000000000001	0	0	0	0	0
GCF_000225465.1	2.088	1.3019999999999998	2.5839999999999996	0.997	7.216	0	0	0	0	0
GCF_000226295.1	1.78	7.7139999999999995	4.893	6.537999999999999	12.950999999999999	0	0	0	0	0
GCF_000226315.1	-1.38	0.24600000000000002	1.022	3.807	8.93	0	0	0	0	0
GCF_000226565.1	-0.049	2.786	3.242	4.7780000000000005	11.626	0	0	0	0	0
GCF_000226625.1	-0.16	1.92	1.1	4.189	9.602	0	0	0	0	0
GCF_000227665.2	1.98	4.2	4.031000000000001	3.292	15.052	1	0	0	0	0
GCF_000227685.2	9.63	4.4239999999999995	3.429	7.8	16.085	1	0	0	0	0
GCF_000227705.2	0.627	4.99	3.435	3.6889999999999996	12.659	0	0	0	0	0
GCF_000227745.2	10.021	10.860999999999999	5.071000000000001	9.152000000000001	15.357999999999999	1	0	0	0	0
GCF_000230275.1	-0.307	0.88	-0.387	0.8640000000000001	4.244	0	0	0	0	0
GCF_000230555.1	-1.6580000000000001	1.9880000000000002	3.605	3.9410000000000003	13.879000000000001	0	0	0	0	0
GCF_000230695.2	-0.721	4.934	3.055	4.744	13.927999999999999	0	0	0	0	0
GCF_000230715.2	3.253	8.32	1.7369999999999999	2.577	11.179	0	0	0	0	0
GCF_000230735.2	2.302	12.231	2.384	1.2309999999999999	12.67	0	0	0	0	0
GCF_000230895.2	1.357	3.8689999999999998	3.522	2.418	16.435	0	0	0	0	0
GCF_000230955.2	-1.192	5.6370000000000005	3.637	2.595	11.834000000000001	0	0	0	0	0
GCF_000230975.2	3.0589999999999997	15.618	3.2960000000000003	4.177	15.754000000000001	0	0	0	0	0
GCF_000230995.2	-0.43700000000000006	6.985	6.478	3.889	17.551	0	0	0	0	0
GCF_000231385.2	8.59	21.846999999999998	4.72	6.807	14.245999999999999	1	0	0	0	0
GCF_000231405.2	3.7769999999999997	13.808	2.298	7.093	12.219000000000001	1	0	0	0	0
GCF_000233435.1	1.026	-0.204	2.6489999999999996	2.9619999999999997	3.9760000000000004	0	0	0	0	0
GCF_000233715.2	9.185	18.395	3.323	4.629	12.568	1	0	0	0	0
GCF_000233775.1	3.884	7.257999999999999	-0.502	1.34	5.643	1	0	0	0	0
GCF_000233915.3	-2.14	1.935	3.1860000000000004	9.387	14.315	0	0	0	0	0
GCF_000235405.2	0.986	3.1710000000000003	-0.34700000000000003	0.8370000000000001	6.617999999999999	0	0	0	0	0
GCF_000235565.1	6.791	75.396	4.648	0.794	9.503	0	1	0	0	0
GCF_000235585.1	2.43	4.245	4.8389999999999995	2.004	11.658	0	0	1	0	0
GCF_000235605.1	8.634	23.476	3.3480000000000003	5.739	13.594000000000001	1	0	0	0	0
GCF_000235685.2	5.275	67.997	4.152	1.0959999999999999	10.713	0	1	0	0	0
GCF_000236065.1	1.212	15.241	4.379	5.787000000000001	17.185	0	0	0	0	0
GCF_000236405.1	0.509	-1.34	1.446	4.471	2.591	0	0	0	0	0
GCF_000236585.1	4.5280000000000005	3.388	3.9560000000000004	5.584	13.270999999999999	0	0	0	0	0
GCF_000236665.1	2.9789999999999996	6.732	5.513999999999999	8.697000000000001	16.774	0	0	0	0	0
GCF_000236685.1	1.355	6.903	2.533	1.879	6.711	0	0	0	0	0
GCF_000236705.1	-1.26	-0.792	2.474	4.128	6.706	0	0	0	0	0
GCF_000236925.1	-0.363	0.9420000000000001	2.418	2.307	8.93	0	0	0	0	0
GCF_000237085.1	2.083	13.354000000000001	4.894	0.992	8.997	0	0	0	0	0
GCF_000237145.1	1.86	2.503	3.565	2.86	16.11	0	0	0	0	0
GCF_000237205.1	-0.932	-2.27	1.308	0.993	4.49	0	0	0	0	0
GCF_000237305.1	1.334	3.583	4.465	2.474	15.937000000000001	0	0	0	0	0
GCF_000237995.1	-1.192	1.31	1.2329999999999999	0.27399999999999997	2.4730000000000003	0	0	0	0	0
GCF_000238215.1	0.019	0.048	-0.498	3.353	3.878	0	0	0	0	0
GCF_000238995.1	-0.135	0.121	0.156	-0.142	0.12	0	0	0	0	0
GCF_000239975.1	1.67	5.848	2.142	2.094	13.73	0	0	0	0	0
GCF_000240075.2	0.24	-0.248	1.275	5.095	9.976	0	0	0	0	0
GCF_000240325.1	1.254	6.476	4.912	2.6319999999999997	16.213	0	0	0	0	0
GCF_000241025.1	4.408	4.849	0.5489999999999999	4.784	6.712000000000001	0	0	0	0	0
GCF_000241055.1	-1.181	0.35200000000000004	0.8740000000000001	0.18899999999999997	1.949	0	0	0	0	0
GCF_000241385.1	1.8559999999999999	5.32	5.436	9.731	14.982000000000001	0	0	0	0	0
GCF_000241875.1	1.673	1.55	3.092	2.3080000000000003	8.179	0	0	0	0	0
GCF_000242255.2	-0.43799999999999994	3.295	4.045	5.445	15.24	0	0	0	0	0
GCF_000242335.1	-0.648	1.465	-0.228	5.24	5.825	0	0	0	0	0
GCF_000242455.2	4.143	15.97	3.905	5.726	16.543	0	0	0	0	0
GCF_000242595.2	0.175	3.945	1.239	1.453	6.347	0	0	0	0	0
GCF_000242635.2	0.486	2.286	2.383	6.148	13.962	0	0	0	0	0
GCF_000242895.2	2.96	5.899	2.875	8.203	15.302999999999999	0	0	0	0	0
GCF_000242915.1	6.518	5.7010000000000005	2.77	8.172	14.145	1	0	0	0	0
GCF_000242935.2	-0.055999999999999994	4.531000000000001	7.0089999999999995	5.93	13.985999999999999	0	0	0	0	0
GCF_000243075.1	2.9989999999999997	3.613	3.542	8.027000000000001	14.277000000000001	0	0	0	0	0
GCF_000243115.2	0.08199999999999999	2.8819999999999997	2.8680000000000003	5.582000000000001	13.488	0	0	0	0	0
GCF_000243135.2	4.79	13.389000000000001	2.431	7.1739999999999995	12.218	1	0	0	0	0
GCF_000243155.2	4.011	14.727	2.47	7.1739999999999995	13.177999999999999	1	0	0	0	0
GCF_000244875.1	1.9280000000000002	7.922999999999999	3.801	0.741	8.897	0	0	0	0	0
GCF_000245355.1	2.149	3.5669999999999997	4.582	2.971	16.113	0	0	0	0	0
GCF_000246835.1	-1.287	0.446	0.915	0.688	3.0210000000000004	0	0	0	0	0
GCF_000246855.1	1.169	4.078	4.283	4.1530000000000005	16.428	0	0	0	0	0
GCF_000246985.2	5.747000000000001	11.294	-0.22	0.151	7.106	1	0	0	0	0
GCF_000247565.1	-1.1520000000000001	-0.71	1.956	0.915	2.479	0	0	0	0	0
GCF_000247605.1	1.838	18.561	3.5660000000000003	1.17	9.814	0	0	0	0	0
GCF_000247715.1	0.889	3.451	4.729	2.637	14.831	0	0	0	0	0
GCF_000248095.2	-1.114	1.436	1.153	-0.43799999999999994	1.6669999999999998	0	0	0	0	0
GCF_000250635.1	-1.2690000000000001	-1.13	2.275	5.553999999999999	6.912000000000001	0	0	0	0	0
GCF_000250675.2	-0.9470000000000001	2.426	3.875	1.8969999999999998	15.718	0	0	0	0	0
GCF_000251105.1	6.907	67.42399999999999	3.409	0.8809999999999999	8.593	0	1	0	0	0
GCF_000252445.1	1.239	3.088	4.8260000000000005	3.1919999999999997	15.298	0	0	0	0	0
GCF_000252975.1	-0.127	0.9740000000000001	2.838	1.4340000000000002	6.494	0	0	0	0	0
GCF_000252995.1	3.7319999999999998	5.544	2.792	5.671	14.359000000000002	0	0	0	0	0
GCF_000253015.1	0.11800000000000001	0.792	1.6480000000000001	1.4569999999999999	7.256	0	0	0	0	0
GCF_000253035.1	0.185	-0.875	1.061	4.356	11.844000000000001	0	0	0	0	0
GCF_000253055.1	9.635	5.917000000000001	0.83	1.6030000000000002	9.22	1	0	0	0	0
GCF_000253155.1	-1.6740000000000002	0.1	0.5	0.731	2.0980000000000003	0	0	0	0	0
GCF_000253255.1	-0.857	2.8819999999999997	4.582	7.4270000000000005	15.787	0	0	0	0	0
GCF_000253275.1	-0.091	1.5659999999999998	3.515	4.453	11.177999999999999	0	0	0	0	0
GCF_000253295.1	2.187	19.779	6.957000000000001	8.005	18.762999999999998	0	0	0	0	0
GCF_000253315.1	0.223	-0.799	0.044000000000000004	0.81	1.41	0	0	0	0	0
GCF_000255115.2	8.619	17.759	4.49	6.922999999999999	14.499	1	0	0	0	0
GCF_000255135.1	2.23	3.057	-0.19899999999999998	0.536	4.726	0	0	0	0	0
GCF_000255295.1	-0.091	3.391	2.8160000000000003	5.468	14.262	0	0	0	0	0
GCF_000255355.1	0.537	1.892	0.9890000000000001	3.625	5.939	0	0	0	0	0
GCF_000257545.3	2.13	3.647	3.7680000000000002	6.535	15.668	0	0	0	0	0
GCF_000258405.1	2.765	3.935	1.275	7.09	10.439	0	0	0	0	0
GCF_000259175.1	1.666	4.781000000000001	2.0980000000000003	5.824	13.110999999999999	0	0	0	0	0
GCF_000259255.1	3.0669999999999997	2.8960000000000004	1.083	7.462999999999999	9.232000000000001	0	0	0	0	0
GCF_000259275.1	3.22	3.0589999999999997	1.246	7.462999999999999	9.145	0	0	0	0	0
GCF_000260965.1	2.32	16.894000000000002	3.5239999999999996	3.452	14.043	0	1	0	0	0
GCF_000260985.3	2.798	16.029	4.97	4.019	15.123	0	1	0	0	0
GCF_000261025.1	-0.136	0.856	-0.235	4.18	5.981	0	0	0	0	0
GCF_000261345.2	-1.091	2.1069999999999998	3.41	2.221	15.464	0	0	0	0	0
GCF_000262165.1	1.329	2.932	4.484	2.165	15.735999999999999	0	0	0	0	0
GCF_000262205.1	-0.515	2.295	0.201	0.713	7.1770000000000005	0	0	0	0	0
GCF_000262305.1	3.2880000000000003	5.54	2.6689999999999996	6.122999999999999	15.331	0	0	0	0	0
GCF_000262325.2	-0.385	3.283	4.506	5.435	16.021	0	0	0	0	0
GCF_000262715.1	0.603	-0.21899999999999997	1.5919999999999999	3.185	2.87	0	0	0	0	0
GCF_000263195.1	1.7590000000000001	4.88	3.722	5.33	14.184000000000001	0	0	0	0	0
GCF_000263735.1	7.101	8.07	1.432	0.07400000000000001	7.275	1	0	0	0	0
GCF_000264455.2	0.336	2.075	4.499	5.39	16.045	0	0	0	0	0
GCF_000264495.1	4.707	5.025	-0.34	0.27399999999999997	5.4479999999999995	0	0	0	0	0
GCF_000265295.1	6.305	12.337	5.3870000000000005	7.1579999999999995	14.220999999999998	1	0	0	0	0
GCF_000265365.1	0.688	6.6979999999999995	-0.263	0.45799999999999996	6.119	0	0	0	0	0
GCF_000265385.1	-2.2569999999999997	-0.8740000000000001	2.375	3.883	6.656000000000001	0	0	0	0	0
GCF_000265405.1	-0.642	2.3369999999999997	2.985	6.412000000000001	10.623	0	0	0	0	0
GCF_000265425.1	2.625	6.689	4.485	5.053999999999999	15.764000000000001	0	0	0	0	0
GCF_000265465.1	-1.006	-1.906	0.91	5.443	4.869	0	0	0	0	0
GCF_000265505.1	-0.619	1.83	2.197	4.331	9.267999999999999	0	0	0	0	0
GCF_000265525.1	7.827000000000001	10.447000000000001	-0.35100000000000003	0.151	6.291	1	0	0	0	0
GCF_000266885.1	0.512	2.005	3.888	6.127999999999999	14.231	0	0	0	0	0
GCF_000266905.1	2.516	4.213	3.678	2.494	17.496	0	0	0	0	0
GCF_000266925.1	5.281000000000001	16.623	-0.031	0.938	6.166	0	0	0	0	0
GCF_000266945.1	7.944	19.675	5.591	7.9479999999999995	15.388	1	0	0	0	0
GCF_000267545.1	0.777	5.821000000000001	3.8139999999999996	8.217	13.345999999999998	0	0	0	0	0
GCF_000269925.1	0.195	0.795	1.29	0.535	2.521	0	0	0	0	0
GCF_000269985.1	-1.225	2.793	3.154	1.726	15.357999999999999	0	0	0	0	0
GCF_000270085.1	-0.77	0.337	0.7040000000000001	-0.081	0.7170000000000001	0	0	0	0	0
GCF_000270165.1	-1.107	0.423	1.641	0.81	3.162	0	0	0	0	0
GCF_000270205.1	0.6990000000000001	-0.27699999999999997	-0.055	0.6779999999999999	1.649	0	0	0	0	0
GCF_000270245.1	-0.465	1.751	3.576	3.075	15.382	0	0	0	0	0
GCF_000270285.1	4.846	5.898	0.447	3.9019999999999997	8.027999999999999	0	0	0	0	0
GCF_000270305.1	2.92	8.043	3.738	1.554	9.232999999999999	0	0	0	0	0
GCF_000271325.1	-1.525	1.5290000000000001	4.64	3.41	10.300999999999998	0	0	0	0	0
GCF_000271405.2	-0.171	-0.493	1.52	0.68	3.142	0	0	0	0	0
GCF_000271665.2	3.647	11.263	3.1260000000000003	4.816	11.999	0	0	0	0	0
GCF_000277715.1	0.8540000000000001	3.568	0.21899999999999997	5.254	9.957	0	0	0	0	0
GCF_000277795.1	-0.043	0.141	-0.14	-0.305	0.193	0	0	0	0	0
GCF_000279145.1	2.48	3.292	3.052	7.1	12.805	0	0	0	0	0
GCF_000279165.1	1.2109999999999999	3.608	4.248	8.331	16.090999999999998	0	0	0	0	0
GCF_000280925.3	0.2	4.551	3.792	5.252999999999999	16.2	0	0	0	0	0
GCF_000281175.1	5.584	11.575999999999999	4.1	7.131	15.095	0	0	0	0	0
GCF_000281695.1	1.501	10.436	2.398	1.2309999999999999	11.918	0	0	0	0	0
GCF_000283275.1	-0.017	2.5780000000000003	3.8930000000000002	4.25	13.432	0	0	0	0	0
GCF_000283475.1	0.655	3.717	4.168	4.334	16.255	0	0	0	0	0
GCF_000283515.1	-1.496	1.8969999999999998	3.6919999999999997	7.345	15.972999999999999	0	0	0	0	0
GCF_000283535.1	0.504	5.2410000000000005	3.2310000000000003	3.417	15.977	0	0	0	0	0
GCF_000283555.1	0.6990000000000001	0.172	-0.10300000000000001	0.6779999999999999	1.9769999999999999	0	0	0	0	0
GCF_000283575.1	1.109	7.313	0.98	0.47600000000000003	6.428999999999999	0	0	0	0	0
